,GRP_PD_Total_Scorecard_Points,TBSG001B,WOE_TBSBR34S,GRP_NA11,WOE_max_ks_max_util_3mos,t8,GRP_ALL2320,GRP_cust_rev_max_dlq_6mos,WOE_NA11,GRP_max_ks_max_dlqdays_6mos,GRP_TBSBR34S,GRP_dda_avg_dly_dep_amt_L90,t11,WOE_TBSAT34B,WOE_dda_sum_OS_Bal,WOE_dda_av_bal,TBSG059S,GRP_CVPRRVLR01,WOE_max_ks_max_util_6mos,GRP_CVPRAGG910,GRP_dda_min_Min_Mthly_Bal,WOE_CVSC100,GRP_REV5620,WOE_PD_Total_Scorecard_Points,GRP_TBSG302S,GRP_max_ks_num_dlqdays_12mos,GRP_TBSSC100,GRP_BCC7120,t12
140,3,-7,0.080273964,5,1.087368287,0,5,1,-0.118791394,1,1,1,0,0.100545443,2.079364187,0.931759695,-7,5,1.106670509,5,3,-0.118791394,5,-0.452086568,1,1,1,5,0
141,2,-4,0.080273964,5,-0.354041427,0,5,1,-0.118791394,3,1,4,0,0.100545443,2.079364187,0.931759695,-4,5,-0.65927715,5,4,-0.118791394,5,-1.188488621,1,3,1,5,0
142,3,-7,0.080273964,5,0.61682937,0,5,1,-0.118791394,1,1,5,0,0.100545443,0.777060596,0.777060596,-7,5,0.382100409,5,5,-0.118791394,5,-0.452086568,1,1,1,5,0
143,4,0,-0.632657414,3,0.61682937,0,1,1,0.452822554,1,4,5,0,-0.469871632,0.777060596,0.777060596,0,2,0.382100409,2,5,0.469315498,3,0.914926411,1,1,4,2,0
144,5,0,1.151735866,3,1.087368287,0,2,1,0.452822554,1,2,1,0,1.413734741,-0.406465375,-1.000382259,0,2,1.106670509,1,2,0.469315498,4,2.360459417,1,1,5,1,0
145,2,-4,0.080273964,5,-0.354041427,0,5,1,-0.118791394,3,1,4,0,0.100545443,2.079364187,0.931759695,-4,5,-0.65927715,5,4,-0.118791394,5,-1.188488621,1,3,1,5,0
146,2,0,0.080273964,5,0.61682937,0,5,2,-0.118791394,2,1,3,0,0.100545443,0.60538659,0.025116256,0,5,0.382100409,5,4,-0.118791394,5,-1.188488621,1,2,3,5,0
147,4,0,-0.632657414,1,0.017097243,0,4,1,-1.281918189,1,4,1,0,-0.469871632,-1.050757911,0.025116256,0,1,0.382100409,1,2,-1.742633061,4,0.914926411,1,1,3,4,0
148,1,-7,0.080273964,1,-0.354041427,1,4,2,-1.281918189,3,1,1,1,0.100545443,-1.050757911,0.025116256,-7,2,-0.65927715,4,2,-1.742633061,1,-2.074529237,1,3,1,3,1
149,3,-7,0.080273964,5,0.61682937,0,5,1,-0.118791394,1,1,2,0,0.100545443,0.60538659,-0.485121989,-7,5,0.382100409,5,3,-0.118791394,5,-0.452086568,1,1,1,5,0
150,3,0,-0.632657414,3,0.017097243,0,2,1,0.452822554,1,4,3,0,-0.469871632,0.60538659,0.025116256,0,2,0.382100409,1,4,0.469315498,1,-0.452086568,1,1,4,2,0
151,1,2,-1.450988868,1,-1.287173361,0,4,1,-1.281918189,2,5,3,0,-0.469871632,0.60538659,0.025116256,1,2,-0.65927715,3,2,-0.597480962,1,-2.074529237,2,2,2,2,0
152,4,0,1.151735866,3,1.087368287,0,1,1,0.452822554,1,2,1,0,1.413734741,0.60538659,0.931759695,0,2,1.106670509,1,4,0.469315498,2,0.914926411,1,1,3,1,0
153,2,-4,0.080273964,5,-0.354041427,1,5,1,-0.118791394,3,1,1,1,0.100545443,2.079364187,0.931759695,-4,5,-0.65927715,5,4,-0.118791394,5,-1.188488621,1,3,1,5,1
154,3,0,-0.045780008,5,-0.354041427,0,5,1,-0.118791394,3,3,3,0,0.263253257,2.079364187,0.931759695,0,5,-0.65927715,5,3,-0.118791394,5,-0.452086568,1,3,4,5,0
155,4,0,0.080273964,2,-0.354041427,0,1,1,-0.37704675,3,1,3,0,-0.469871632,-0.406465375,-1.000382259,0,1,-0.65927715,1,2,0.469315498,2,0.914926411,1,3,3,1,0
156,4,0,-0.632657414,2,1.087368287,0,3,1,-0.37704675,1,4,3,0,-0.469871632,-1.050757911,-0.485121989,0,2,0.382100409,1,1,-0.597480962,2,0.914926411,1,1,4,2,0
157,3,-7,0.080273964,3,-0.354041427,1,1,2,0.452822554,3,1,1,1,0.100545443,-1.050757911,0.025116256,-7,3,-0.65927715,3,1,-0.597480962,3,-0.452086568,1,3,1,2,1
158,3,-4,0.080273964,5,1.087368287,0,5,1,-0.118791394,1,1,2,0,0.100545443,2.079364187,0.025116256,-4,5,1.106670509,5,4,-0.118791394,5,-0.452086568,1,1,1,5,0
159,1,5,-0.632657414,2,0.017097243,1,3,1,-0.37704675,2,4,1,1,-0.469871632,-0.406465375,-1.000382259,1,4,0.382100409,4,2,-1.742633061,1,-2.074529237,2,2,2,3,1
160,3,0,-1.450988868,1,-1.287173361,0,2,1,-1.281918189,1,5,1,0,-1.358196556,-0.406465375,-1.000382259,0,4,-0.65927715,4,3,-0.597480962,1,-0.452086568,1,1,2,3,0
161,3,-4,0.080273964,5,1.087368287,0,5,1,-0.118791394,2,1,2,0,0.100545443,2.079364187,0.931759695,-4,5,0.382100409,5,4,-0.118791394,5,-0.452086568,1,1,1,5,0
162,3,-4,0.080273964,5,1.087368287,0,5,1,-0.118791394,1,1,1,0,0.100545443,0.60538659,0.025116256,-4,5,1.106670509,5,4,-0.118791394,5,-0.452086568,1,1,1,5,0
164,4,0,1.151735866,1,0.61682937,0,1,1,-1.281918189,1,2,3,0,1.413734741,0.60538659,0.931759695,0,4,0.382100409,3,4,-0.597480962,3,0.914926411,1,1,5,1,0
165,5,0,1.151735866,4,1.087368287,0,1,1,1.323402953,1,2,1,0,1.413734741,-0.406465375,-1.000382259,0,2,1.106670509,1,3,1.859388118,4,2.360459417,1,1,5,1,0
166,3,0,-0.045780008,3,0.61682937,0,2,2,0.452822554,1,3,3,0,-0.469871632,-1.050757911,-0.485121989,0,2,0.382100409,1,1,0.469315498,2,-0.452086568,1,1,4,1,0
167,2,1,0.080273964,1,-0.354041427,1,4,1,-1.281918189,3,1,1,1,0.263253257,0.60538659,-1.000382259,1,4,-0.65927715,3,3,-1.742633061,1,-1.188488621,1,3,2,2,1
168,4,0,1.151735866,2,1.087368287,0,3,1,-0.37704675,1,2,3,0,1.413734741,2.079364187,0.025116256,0,2,1.106670509,1,2,-1.742633061,3,0.914926411,1,1,5,1,0
169,5,0,1.151735866,4,1.087368287,0,2,1,1.323402953,1,2,2,0,1.413734741,0.60538659,0.025116256,0,2,1.106670509,1,3,0.469315498,2,2.360459417,1,1,4,1,0
170,3,2,-0.045780008,2,-1.287173361,0,1,1,-0.37704675,2,3,3,0,0.263253257,0.60538659,0.025116256,1,1,-0.65927715,1,3,1.859388118,3,-0.452086568,2,2,2,2,0
171,1,10,-0.632657414,2,-1.287173361,0,2,2,-0.37704675,2,4,2,1,-0.469871632,-1.050757911,-1.000382259,3,4,-0.65927715,4,2,-0.597480962,1,-2.074529237,2,2,1,2,1
172,5,0,1.151735866,3,1.087368287,0,3,1,0.452822554,1,2,4,0,1.413734741,2.079364187,0.931759695,0,2,1.106670509,3,4,0.469315498,3,2.360459417,1,1,5,1,0
173,5,0,1.151735866,4,1.087368287,0,1,1,1.323402953,1,2,5,0,1.413734741,0.777060596,0.777060596,0,2,1.106670509,1,5,1.859388118,3,2.360459417,1,1,5,1,0
174,1,4,-0.045780008,2,-0.354041427,0,2,2,-0.37704675,3,3,1,0,-0.469871632,-1.050757911,0.025116256,1,2,-0.65927715,2,1,0.469315498,3,-2.074529237,2,3,1,2,0
175,2,0,0.080273964,3,-0.354041427,0,3,1,0.452822554,3,1,5,0,-1.358196556,0.777060596,0.777060596,0,2,-0.65927715,1,5,-0.597480962,2,-1.188488621,1,3,3,2,0
176,5,0,1.151735866,3,-0.354041427,0,1,1,0.452822554,3,2,3,0,0.263253257,2.079364187,0.931759695,0,2,-0.65927715,2,4,1.859388118,4,2.360459417,1,3,5,1,0
177,4,1,1.151735866,4,1.087368287,0,2,1,1.323402953,2,2,2,0,1.413734741,2.079364187,0.025116256,1,2,1.106670509,1,4,0.469315498,4,0.914926411,2,2,2,1,0
178,4,0,1.151735866,3,-0.354041427,0,1,2,0.452822554,3,2,1,0,1.413734741,-1.050757911,0.931759695,0,2,-0.65927715,2,2,1.859388118,4,0.914926411,1,3,5,2,0
179,4,0,1.151735866,4,1.087368287,0,1,1,1.323402953,1,2,2,0,1.413734741,2.079364187,0.025116256,0,2,1.106670509,1,4,1.859388118,4,0.914926411,1,1,4,1,0
180,5,0,-0.045780008,3,0.61682937,0,1,1,0.452822554,1,3,4,0,0.263253257,2.079364187,0.931759695,0,2,0.382100409,1,1,1.859388118,4,2.360459417,1,1,5,1,0
181,5,0,1.151735866,4,1.087368287,0,1,1,1.323402953,1,2,2,0,1.413734741,0.60538659,-0.485121989,0,2,1.106670509,1,3,0.469315498,3,2.360459417,1,1,4,1,0
182,4,0,1.151735866,1,1.087368287,0,3,1,-1.281918189,1,2,2,0,1.413734741,2.079364187,0.025116256,0,3,1.106670509,2,4,-0.597480962,2,0.914926411,1,1,4,2,0
183,4,0,-0.045780008,4,0.017097243,0,2,1,1.323402953,2,3,3,0,0.263253257,0.60538659,0.025116256,0,1,0.382100409,1,3,0.469315498,3,0.914926411,1,1,3,1,0
184,5,0,-0.045780008,3,0.61682937,0,2,1,0.452822554,1,3,4,0,0.263253257,2.079364187,0.931759695,0,2,0.382100409,1,1,1.859388118,4,2.360459417,1,1,5,1,0
185,5,0,1.151735866,3,1.087368287,0,2,1,0.452822554,1,2,3,0,0.263253257,-1.050757911,0.931759695,0,2,0.382100409,1,1,-0.597480962,4,2.360459417,1,1,5,1,0
186,5,0,1.151735866,4,1.087368287,0,1,1,1.323402953,1,2,3,0,0.263253257,0.60538659,0.931759695,0,2,1.106670509,1,4,1.859388118,4,2.360459417,1,1,4,1,0
187,3,-4,0.080273964,2,-0.354041427,0,4,1,-0.37704675,3,1,2,0,0.100545443,-1.050757911,0.025116256,-4,4,-0.65927715,3,1,-0.597480962,2,-0.452086568,1,3,1,2,0
188,3,0,-1.450988868,1,0.017097243,0,1,1,-1.281918189,1,5,2,0,-1.358196556,0.60538659,-0.485121989,0,2,0.382100409,3,3,0.469315498,2,-0.452086568,1,1,2,3,0
189,5,-7,0.080273964,3,-0.354041427,0,2,1,0.452822554,3,1,5,0,0.100545443,0.777060596,0.777060596,-7,2,-0.65927715,1,5,0.469315498,4,2.360459417,1,3,1,3,0
190,5,0,1.151735866,3,1.087368287,0,1,1,0.452822554,1,2,2,0,1.413734741,2.079364187,0.025116256,0,2,1.106670509,1,4,1.859388118,4,2.360459417,1,1,5,1,0
191,3,1,-1.450988868,1,-1.287173361,1,1,1,-1.281918189,1,5,1,1,-0.469871632,-0.406465375,-1.000382259,1,3,-0.65927715,3,2,-0.597480962,3,-0.452086568,1,1,2,2,1
192,5,1,1.151735866,2,1.087368287,0,3,1,-0.37704675,2,2,2,0,1.413734741,0.60538659,0.025116256,1,2,1.106670509,3,4,0.469315498,3,2.360459417,2,2,3,2,0
193,4,0,1.151735866,3,1.087368287,0,1,1,0.452822554,1,2,1,0,1.413734741,0.60538659,-1.000382259,0,2,1.106670509,1,4,0.469315498,2,0.914926411,1,1,4,1,0
194,4,1,-0.045780008,3,0.61682937,0,3,1,0.452822554,2,3,2,0,-0.469871632,0.60538659,0.025116256,1,2,0.382100409,3,4,-0.597480962,2,0.914926411,2,2,2,2,0
195,4,-7,0.080273964,2,1.087368287,0,3,1,-0.37704675,1,1,5,0,0.100545443,0.777060596,0.777060596,-7,4,1.106670509,3,5,0.469315498,3,0.914926411,1,1,1,1,0
196,4,0,-0.632657414,3,-0.354041427,0,2,1,0.452822554,3,4,4,0,-0.469871632,2.079364187,0.931759695,0,3,-0.65927715,1,1,0.469315498,4,0.914926411,1,3,3,2,0
197,1,1,-1.450988868,2,-1.287173361,1,1,2,-0.37704675,2,5,2,1,-1.358196556,-1.050757911,-1.000382259,1,1,-0.65927715,1,2,-0.597480962,1,-2.074529237,2,1,1,3,1
198,4,0,1.151735866,2,0.017097243,0,2,1,-0.37704675,1,2,4,0,0.263253257,-1.050757911,0.931759695,0,3,0.382100409,3,1,0.469315498,3,0.914926411,1,1,4,2,0
199,4,0,1.151735866,3,1.087368287,0,2,1,0.452822554,1,2,1,0,1.413734741,0.60538659,-0.485121989,0,2,1.106670509,1,4,0.469315498,4,0.914926411,1,1,2,1,0
200,3,-4,0.080273964,2,0.61682937,0,1,1,-0.37704675,2,1,1,0,0.100545443,0.60538659,-0.485121989,-4,2,0.382100409,4,4,-0.597480962,1,-0.452086568,1,2,1,3,0
201,5,0,1.151735866,4,1.087368287,0,1,1,1.323402953,1,2,3,0,1.413734741,2.079364187,0.931759695,0,2,1.106670509,1,3,1.859388118,3,2.360459417,1,1,5,1,0
202,4,0,1.151735866,4,1.087368287,0,3,1,1.323402953,1,2,2,0,1.413734741,0.60538659,0.025116256,0,2,1.106670509,1,4,-0.597480962,3,0.914926411,1,1,5,1,0
203,3,1,1.151735866,5,1.087368287,0,5,1,-0.118791394,2,2,3,0,1.413734741,2.079364187,0.931759695,1,5,1.106670509,5,4,-0.118791394,5,-0.452086568,2,2,3,5,0
204,4,0,0.080273964,4,-0.354041427,0,3,1,1.323402953,3,1,1,0,-0.469871632,2.079364187,0.931759695,0,2,-0.65927715,1,4,0.469315498,4,0.914926411,1,3,3,1,0
205,4,0,1.151735866,3,0.61682937,0,2,1,0.452822554,1,2,4,0,0.263253257,2.079364187,0.931759695,0,2,0.382100409,1,4,0.469315498,4,0.914926411,1,1,5,1,0
206,4,-7,0.080273964,4,1.087368287,0,2,1,1.323402953,2,1,5,0,0.100545443,0.777060596,0.777060596,-7,2,1.106670509,1,5,0.469315498,3,0.914926411,1,2,1,1,0
207,5,0,-0.045780008,4,1.087368287,0,1,1,1.323402953,1,3,1,0,0.263253257,0.60538659,-0.485121989,0,2,1.106670509,1,4,1.859388118,3,2.360459417,1,1,4,1,0
208,1,2,-0.045780008,3,0.017097243,0,1,2,0.452822554,2,3,2,0,-0.469871632,-1.050757911,0.025116256,1,2,0.382100409,4,2,-0.597480962,1,-2.074529237,2,2,1,2,0
209,1,1,-1.450988868,2,-1.287173361,1,3,2,-0.37704675,2,5,2,1,-1.358196556,-0.406465375,-1.000382259,1,2,-0.65927715,1,3,-0.597480962,2,-2.074529237,2,2,2,2,1
210,4,0,-0.632657414,3,0.017097243,0,1,1,0.452822554,1,4,1,0,-0.469871632,0.60538659,-0.485121989,0,2,0.382100409,2,3,0.469315498,2,0.914926411,1,1,2,1,0
211,4,-4,0.080273964,2,0.61682937,0,3,1,-0.37704675,1,1,1,1,0.100545443,-0.406465375,-1.000382259,-4,2,0.382100409,1,3,-0.597480962,2,0.914926411,1,1,1,3,1
212,4,-4,0.080273964,3,-1.287173361,0,2,1,0.452822554,1,1,3,0,0.100545443,2.079364187,0.931759695,-4,1,-0.65927715,1,4,0.469315498,1,0.914926411,1,1,1,4,0
213,5,0,1.151735866,2,1.087368287,0,2,1,-0.37704675,1,2,1,0,0.263253257,0.60538659,0.025116256,0,2,1.106670509,2,3,0.469315498,3,2.360459417,1,1,4,2,0
214,4,0,1.151735866,4,0.61682937,0,1,1,1.323402953,1,2,3,0,1.413734741,2.079364187,0.931759695,0,2,0.382100409,3,3,1.859388118,3,0.914926411,1,1,4,2,0
215,1,0,-0.632657414,1,-0.354041427,0,4,2,-1.281918189,3,4,3,0,-0.469871632,-1.050757911,0.025116256,0,4,-0.65927715,3,1,-1.742633061,3,-2.074529237,1,3,3,3,0
216,5,-7,0.080273964,3,1.087368287,0,1,1,0.452822554,1,1,3,0,0.100545443,2.079364187,0.931759695,-7,1,1.106670509,1,4,0.469315498,4,2.360459417,1,1,1,1,0
217,3,0,-0.045780008,1,0.61682937,1,3,1,-1.281918189,2,3,2,1,0.263253257,0.60538659,-0.485121989,0,2,0.382100409,4,3,-0.597480962,1,-0.452086568,1,1,3,3,1
218,4,0,-0.045780008,3,0.017097243,0,2,1,0.452822554,1,3,2,0,-0.469871632,0.60538659,-1.000382259,0,1,0.382100409,1,3,-1.742633061,2,0.914926411,1,1,2,4,0
219,4,0,0.080273964,3,-0.354041427,0,1,1,0.452822554,3,1,2,0,0.263253257,0.60538659,0.025116256,0,2,-0.65927715,1,2,1.859388118,3,0.914926411,1,3,3,1,0
220,1,0,-0.632657414,2,-0.354041427,0,3,1,-0.37704675,3,4,2,0,-0.469871632,-1.050757911,-0.485121989,0,1,-0.65927715,1,1,-0.597480962,1,-2.074529237,1,3,3,4,0
221,3,0,1.151735866,2,1.087368287,0,4,1,-0.37704675,2,2,1,0,1.413734741,-0.406465375,-1.000382259,0,3,1.106670509,3,3,-0.597480962,2,-0.452086568,1,2,4,2,0
222,5,0,1.151735866,4,1.087368287,0,1,1,1.323402953,1,2,2,0,0.263253257,2.079364187,0.931759695,0,1,1.106670509,1,4,1.859388118,3,2.360459417,1,1,5,4,0
223,5,0,1.151735866,4,1.087368287,0,1,1,1.323402953,1,2,3,0,1.413734741,2.079364187,0.931759695,0,2,1.106670509,3,2,1.859388118,4,2.360459417,1,1,4,1,0
224,3,0,1.151735866,3,0.61682937,0,3,1,0.452822554,1,2,3,0,-0.469871632,-1.050757911,0.931759695,0,3,0.382100409,2,1,0.469315498,4,-0.452086568,1,1,4,2,0
225,4,0,-1.450988868,2,0.017097243,0,2,1,-0.37704675,1,5,2,0,-0.469871632,-1.050757911,0.025116256,0,2,-0.65927715,1,2,-0.597480962,3,0.914926411,1,1,2,2,0
226,4,0,1.151735866,3,0.017097243,0,2,1,0.452822554,1,2,2,0,0.263253257,-1.050757911,0.025116256,0,1,0.382100409,1,2,1.859388118,4,0.914926411,1,1,5,4,0
227,4,0,1.151735866,3,-0.354041427,0,4,1,0.452822554,3,2,1,0,1.413734741,2.079364187,0.931759695,0,3,-0.65927715,1,4,0.469315498,4,0.914926411,1,3,5,2,0
228,4,0,-0.045780008,3,0.017097243,0,3,1,0.452822554,1,3,4,0,0.263253257,2.079364187,0.931759695,0,1,0.382100409,1,4,0.469315498,4,0.914926411,1,1,4,1,0
229,2,1,1.151735866,2,1.087368287,1,4,2,-0.37704675,2,2,1,1,0.263253257,-1.050757911,0.025116256,1,2,1.106670509,1,2,0.469315498,2,-1.188488621,2,2,2,3,1
230,4,-4,0.080273964,4,0.017097243,0,1,1,1.323402953,1,1,4,0,0.100545443,2.079364187,0.931759695,-4,2,0.382100409,1,4,1.859388118,4,0.914926411,1,1,1,1,0
231,3,3,-0.045780008,3,0.017097243,0,1,1,0.452822554,2,3,2,0,0.263253257,0.60538659,0.025116256,2,3,0.382100409,1,4,0.469315498,2,-0.452086568,2,2,3,1,0
232,5,0,1.151735866,4,1.087368287,0,1,1,1.323402953,1,2,2,0,1.413734741,-0.406465375,-1.000382259,0,2,1.106670509,1,2,1.859388118,4,2.360459417,1,1,5,1,0
233,4,-4,0.080273964,4,-0.354041427,0,1,1,1.323402953,3,1,3,0,0.100545443,2.079364187,0.931759695,-4,2,-0.65927715,1,4,1.859388118,3,0.914926411,1,3,1,1,0
234,4,-7,0.080273964,3,-0.354041427,0,1,1,0.452822554,3,1,3,0,0.100545443,2.079364187,0.931759695,-7,1,-0.65927715,1,2,0.469315498,2,0.914926411,1,3,1,1,0
235,4,-7,0.080273964,4,-0.354041427,0,1,1,1.323402953,3,1,2,0,0.100545443,-1.050757911,0.025116256,-7,2,-0.65927715,1,1,1.859388118,4,0.914926411,1,3,1,1,0
236,3,0,-1.450988868,2,-1.287173361,0,3,1,-0.37704675,1,5,2,0,-1.358196556,-1.050757911,-0.485121989,0,3,-0.65927715,2,2,-0.597480962,2,-0.452086568,1,1,2,2,0
237,1,2,-1.450988868,1,-1.287173361,0,4,2,-1.281918189,2,5,2,1,-1.358196556,-1.050757911,-1.000382259,2,4,-0.65927715,3,2,-1.742633061,1,-2.074529237,2,2,1,3,1
238,5,0,1.151735866,3,-0.354041427,0,1,1,0.452822554,3,2,4,0,1.413734741,2.079364187,0.931759695,0,2,-0.65927715,1,4,0.469315498,3,2.360459417,1,3,5,1,0
239,5,0,1.151735866,4,1.087368287,0,1,1,1.323402953,1,2,2,0,1.413734741,0.60538659,0.025116256,0,2,1.106670509,1,4,1.859388118,4,2.360459417,1,1,4,1,0
240,4,-4,0.080273964,4,-0.354041427,0,3,1,1.323402953,3,1,4,0,0.100545443,0.60538659,0.931759695,-4,2,-0.65927715,1,2,0.469315498,4,0.914926411,1,3,1,1,0
241,4,0,-0.045780008,3,0.61682937,0,1,1,0.452822554,1,3,2,0,0.263253257,0.60538659,0.025116256,0,2,1.106670509,1,4,0.469315498,2,0.914926411,1,1,3,1,0
242,1,6,-1.450988868,2,0.017097243,0,1,2,-0.37704675,1,5,1,0,-1.358196556,-1.050757911,-1.000382259,1,2,0.382100409,1,2,0.469315498,2,-2.074529237,1,1,1,2,0
243,2,0,0.080273964,1,-0.354041427,0,4,1,-1.281918189,3,1,3,0,0.263253257,2.079364187,0.025116256,0,1,-0.65927715,3,4,-1.742633061,4,-1.188488621,1,3,3,4,0
244,5,0,1.151735866,3,1.087368287,0,1,1,0.452822554,1,2,4,0,0.263253257,2.079364187,0.025116256,0,2,0.382100409,1,4,0.469315498,4,2.360459417,1,1,5,1,0
245,3,0,-0.632657414,4,0.017097243,0,1,1,1.323402953,1,4,2,0,-0.469871632,0.60538659,-0.485121989,0,1,0.382100409,1,3,0.469315498,2,-0.452086568,1,1,3,4,0
246,4,0,1.151735866,4,1.087368287,0,2,1,1.323402953,1,2,2,0,1.413734741,2.079364187,0.931759695,0,2,1.106670509,1,4,0.469315498,3,0.914926411,1,1,5,1,0
247,5,-4,0.080273964,3,0.61682937,0,1,1,0.452822554,1,1,4,0,0.100545443,-1.050757911,0.931759695,-4,2,0.382100409,1,1,1.859388118,4,2.360459417,1,1,1,1,0
248,5,0,1.151735866,3,1.087368287,0,1,1,0.452822554,1,2,1,0,1.413734741,-0.406465375,-1.000382259,0,2,1.106670509,1,3,0.469315498,2,2.360459417,1,1,5,1,0
249,5,0,1.151735866,4,1.087368287,0,1,1,1.323402953,1,2,3,0,1.413734741,2.079364187,0.931759695,0,1,1.106670509,1,4,1.859388118,2,2.360459417,1,1,5,1,0
250,5,0,1.151735866,4,-0.354041427,0,1,1,1.323402953,3,2,4,0,1.413734741,2.079364187,0.931759695,0,2,-0.65927715,1,1,1.859388118,4,2.360459417,1,3,4,1,0
251,5,-7,0.080273964,3,-0.354041427,0,1,1,0.452822554,3,1,2,0,0.100545443,0.60538659,0.931759695,-7,2,-0.65927715,1,4,1.859388118,4,2.360459417,1,3,1,1,0
252,2,1,-1.450988868,1,-1.287173361,0,1,1,-1.281918189,2,5,2,0,-1.358196556,0.60538659,-0.485121989,1,4,-0.65927715,4,2,-1.742633061,1,-1.188488621,2,1,1,3,1
253,2,0,-1.450988868,2,-1.287173361,0,4,1,-0.37704675,1,5,1,0,-1.358196556,-0.406465375,-1.000382259,0,2,-0.65927715,4,3,-1.742633061,1,-1.188488621,1,1,2,3,0
254,3,0,-1.450988868,1,-1.287173361,0,3,1,-1.281918189,1,5,1,0,-1.358196556,-0.406465375,-1.000382259,0,4,-0.65927715,3,2,-0.597480962,2,-0.452086568,1,1,2,3,0
255,1,7,-1.450988868,1,-0.354041427,1,4,2,-1.281918189,3,5,4,1,-0.469871632,-1.050757911,0.025116256,3,4,-0.65927715,4,1,-1.742633061,1,-2.074529237,2,3,1,3,1
256,5,0,1.151735866,3,1.087368287,0,2,1,0.452822554,1,2,2,0,1.413734741,2.079364187,0.931759695,0,2,1.106670509,1,4,0.469315498,4,2.360459417,1,1,4,1,0
257,5,-4,0.080273964,4,-0.354041427,0,1,1,1.323402953,3,1,4,0,0.100545443,2.079364187,0.931759695,-4,2,-0.65927715,1,1,1.859388118,3,2.360459417,1,3,1,1,0
258,5,0,1.151735866,3,1.087368287,0,1,1,0.452822554,1,2,4,0,0.263253257,-1.050757911,0.931759695,0,2,1.106670509,1,1,0.469315498,4,2.360459417,1,1,5,1,0
259,4,-7,0.080273964,3,-0.354041427,0,2,1,0.452822554,3,1,2,0,0.100545443,-1.050757911,0.025116256,-7,3,-0.65927715,2,2,0.469315498,4,0.914926411,1,3,1,2,0
260,4,0,-0.632657414,2,0.017097243,1,2,1,-0.37704675,1,4,2,1,-0.469871632,-1.050757911,0.025116256,0,2,0.382100409,2,1,0.469315498,2,0.914926411,1,1,3,2,1
261,4,0,-0.045780008,4,0.017097243,0,2,1,1.323402953,1,3,4,0,0.263253257,-1.050757911,0.931759695,0,2,0.382100409,2,1,0.469315498,3,0.914926411,1,1,5,1,0
262,4,0,1.151735866,1,1.087368287,0,3,1,-1.281918189,1,2,2,0,0.263253257,2.079364187,0.025116256,0,4,0.382100409,3,4,-0.597480962,1,0.914926411,1,2,4,2,0
263,4,0,1.151735866,3,1.087368287,0,2,1,0.452822554,1,2,1,0,1.413734741,-0.406465375,-1.000382259,0,2,1.106670509,1,3,0.469315498,2,0.914926411,1,1,5,1,0
264,5,0,-0.045780008,2,0.61682937,0,2,1,-0.37704675,1,3,2,0,0.263253257,2.079364187,0.931759695,0,1,1.106670509,1,4,-1.742633061,2,2.360459417,1,1,3,1,0
265,5,0,1.151735866,4,1.087368287,0,2,1,1.323402953,1,2,1,0,1.413734741,2.079364187,0.025116256,0,2,1.106670509,1,4,0.469315498,4,2.360459417,1,1,5,1,0
266,5,0,1.151735866,3,1.087368287,0,4,1,0.452822554,1,2,2,0,1.413734741,2.079364187,0.931759695,0,2,1.106670509,1,4,0.469315498,3,2.360459417,1,1,4,1,0
267,5,-4,0.080273964,4,-0.354041427,0,2,1,1.323402953,3,1,4,0,0.100545443,2.079364187,0.931759695,-4,2,-0.65927715,1,1,1.859388118,4,2.360459417,1,3,1,1,0
268,4,0,1.151735866,4,1.087368287,0,1,1,1.323402953,1,2,1,0,1.413734741,-0.406465375,-1.000382259,0,2,1.106670509,1,3,1.859388118,3,0.914926411,1,2,4,1,0
269,1,-4,0.080273964,1,-1.287173361,1,1,2,-1.281918189,1,1,3,1,0.100545443,0.60538659,0.025116256,-4,4,-0.65927715,3,2,-1.742633061,2,-2.074529237,1,1,1,3,1
270,1,1,-0.045780008,1,-0.354041427,0,2,1,-1.281918189,3,3,5,0,-0.469871632,0.777060596,0.777060596,1,3,-0.65927715,2,5,-0.597480962,2,-2.074529237,2,3,2,2,0
271,4,1,1.151735866,3,1.087368287,0,2,1,0.452822554,2,2,2,0,1.413734741,0.60538659,0.025116256,1,3,1.106670509,2,4,0.469315498,3,0.914926411,2,2,2,2,0
272,2,0,0.080273964,3,-0.354041427,0,2,1,0.452822554,3,1,1,1,-0.469871632,-0.406465375,-1.000382259,0,1,-0.65927715,1,2,-0.597480962,4,-1.188488621,1,3,3,4,1
273,4,0,-0.632657414,3,0.017097243,0,3,1,0.452822554,1,4,3,0,-0.469871632,0.60538659,0.025116256,0,2,0.382100409,1,4,0.469315498,4,0.914926411,1,1,4,1,0
274,3,0,0.080273964,4,-0.354041427,0,2,1,1.323402953,3,1,2,0,-0.469871632,0.60538659,0.025116256,0,2,-0.65927715,1,4,0.469315498,3,-0.452086568,1,3,3,1,0
275,4,0,1.151735866,1,0.017097243,0,3,1,-1.281918189,1,2,3,0,0.263253257,2.079364187,0.931759695,0,3,0.382100409,3,1,-0.597480962,2,0.914926411,1,1,4,2,0
276,3,0,-0.045780008,3,-0.354041427,0,2,2,0.452822554,3,3,3,0,0.263253257,-1.050757911,0.931759695,0,2,-0.65927715,1,1,1.859388118,4,-0.452086568,1,3,4,1,0
